,algorithm,n,p,out,out_2model,rss,iter,time,cos,intercept_diff,l2,global_min,intercept,h_size,num_starts_subsets,leverage_ratio,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8
579,MOEA-QR,100,4,0.45,0.0,1019.2024052457471,27,0.32813599705696106,0.9994399335244528,0.012634276333849587,0.06077586121674128,False,True,52,50,0.2,14,21,17,13.5,21,4.85
580,FAST-LTS,100,4,0.45,0.0,386.94858332744764,9,0.0015660000208299607,0.9998419068663432,0.07020113563448732,0.07679264040631699,False,True,52,50,0.2,5,7,5,4.5,7,0.9500000000000002
581,FAST-LTS-MMEA-QR,100,4,0.45,0.0,386.94858332744735,14,0.14681300520896912,0.9998419068663432,0.07020113563448667,0.07679264040631675,False,True,52,50,0.2,6,21,14,7.0,21,0.7000000000000002
582,FAST-LTS-MOEA-QR,100,4,0.45,0.0,386.9485833274475,11,0.3490029871463776,0.9998419068663432,0.0702011356344856,0.07679264040631566,False,True,52,50,0.2,15,22,19,5.799999999999997,22,10.780000000000001
583,MMEA-QR,100,4,0.45,0.0,386.94858332744735,24,0.140392005443573,0.9998419068663436,0.07020113563448471,0.07679264040631482,False,True,52,50,0.2,12,18,15,12.0,18,5.199999999999999
584,MOEA-QR,100,4,0.45,0.0,386.94858332744735,25,0.3526209890842438,0.9998419068663436,0.07020113563448835,0.07679264040631822,False,True,52,50,0.2,13,19,18,12.5,19,1.75
585,FAST-LTS,100,4,0.45,0.0,318.873129940218,8,0.0014059999957680702,0.9992218975153362,0.2152319991730025,0.229248881163773,False,True,52,50,0.2,4,6,4,4.0,6,1.4
586,FAST-LTS-MMEA-QR,100,4,0.45,0.0,318.87312994021784,21,0.15955600142478946,0.9992218975153362,0.21523199917300107,0.2292488811637719,False,True,52,50,0.2,6,22,21,10.5,22,9.549999999999999
587,FAST-LTS-MOEA-QR,100,4,0.45,0.0,318.87312994021784,16,0.4051280021667481,0.9992218975153362,0.21523199917300195,0.2292488811637726,False,True,52,50,0.2,18,27,19,7.0,27,15.7
588,MMEA-QR,100,4,0.45,0.0,318.87312994021784,34,0.1617799997329712,0.9992218975153362,0.21523199917300428,0.2292488811637747,False,True,52,50,0.2,17,26,25,17.0,26,5.699999999999999
589,MOEA-QR,100,4,0.45,0.0,318.87312994021784,31,0.3860180079936981,0.9992218975153364,0.21523199917300384,0.22924888116377434,False,True,52,50,0.2,16,24,18,15.5,24,3.049999999999999
590,FAST-LTS,100,4,0.45,0.0,282.3137722612725,7,0.0013439999893307686,0.9998122860523404,0.16709342633726632,0.17046070030283636,False,True,52,50,0.2,4,6,4,3.5,6,1.85
591,FAST-LTS-MMEA-QR,100,4,0.45,0.0,282.3137722612722,5,0.13809500634670258,0.9998122860523404,0.16709342633726532,0.17046070030283547,False,True,52,50,0.2,5,17,5,2.5,17,2.75
592,FAST-LTS-MOEA-QR,100,4,0.45,0.0,282.3137722612722,9,0.33191901445388794,0.9998122860523404,0.16709342633726565,0.1704607003028356,False,True,52,50,0.2,15,22,15,5.799999999999997,22,8.780000000000001
593,MMEA-QR,100,4,0.45,0.0,282.3137722612721,28,0.14611299335956573,0.9998122860523404,0.16709342633726676,0.17046070030283678,False,True,52,50,0.2,14,21,19,14.0,21,5.4
594,MOEA-QR,100,4,0.45,0.0,282.3137722612722,25,0.3402650058269501,0.9998122860523404,0.16709342633726745,0.1704607003028375,False,True,52,50,0.2,13,19,16,12.5,19,6.75
595,FAST-LTS,100,4,0.45,0.0,639.1485428636198,5,0.0013290000497363508,0.9999808751481292,0.21633473677702816,0.2167600188214252,False,True,52,50,0.2,3,4,3,2.5,4,-0.25
596,FAST-LTS-MMEA-QR,100,4,0.45,0.0,639.1485428636198,16,0.13681399822235107,0.9999808751481292,0.21633473677702786,0.21676001882142487,False,True,52,50,0.2,5,19,16,8.0,19,7.8
597,FAST-LTS-MOEA-QR,100,4,0.45,0.0,639.1485428636196,11,0.3537369966506958,0.9999808751481292,0.21633473677702755,0.21676001882142454,False,True,52,50,0.2,14,21,14,5.599999999999998,21,10.96
598,MMEA-QR,100,4,0.45,0.0,639.1485428636198,30,0.1391810029745102,0.9999808751481292,0.2163347367770291,0.21676001882142606,False,True,52,50,0.2,15,23,19,15.0,23,5.5
599,MOEA-QR,100,4,0.45,0.0,639.1485428636198,32,0.33347299695014954,0.9999808751481292,0.2163347367770285,0.21676001882142545,False,True,52,50,0.2,16,24,22,16.0,24,5.6
600,FAST-LTS,100,6,0.45,0.0,1387.9061827845549,11,0.0016809999942779539,0.9997609186112818,1.0884301604518691,1.0895899713210244,False,True,53,50,0.2,6,9,7,5.5,9,3.05
601,FAST-LTS-MMEA-QR,100,6,0.45,0.0,1387.9061827845544,10,0.15991100668907166,0.9997609186112816,1.0884301604518667,1.0895899713210222,False,True,53,50,0.2,6,20,10,5.0,20,3.5
602,FAST-LTS-MOEA-QR,100,6,0.45,0.0,1387.9061827845542,1,0.37188199162483215,0.9997609186112818,1.0884301604518662,1.0895899713210218,False,True,53,50,0.2,13,19,14,5.0,19,0.5
603,MMEA-QR,100,6,0.45,0.0,1387.9061827845544,23,0.15608899295330048,0.9997609186112818,1.0884301604518678,1.0895899713210235,False,True,53,50,0.2,12,18,12,11.5,18,4.65
604,MOEA-QR,100,6,0.45,0.0,1387.9061827845542,30,0.3845899999141693,0.9997609186112818,1.0884301604518685,1.089589971321024,False,True,53,50,0.2,15,23,17,15.0,23,8.5
605,FAST-LTS,100,6,0.45,0.0,1515.8326041855676,7,0.0018270000291522594,0.997644405278585,0.0362674021368008,0.16043277444898224,False,True,53,50,0.2,4,6,5,3.5,6,-0.1499999999999999
606,FAST-LTS-MMEA-QR,100,6,0.45,0.0,1512.8713550729153,16,0.15525899827480316,0.9890730517394829,0.22460525790102184,0.4100129608160215,False,True,53,50,0.2,5,19,16,8.0,19,2.8
607,FAST-LTS-MOEA-QR,100,6,0.45,0.0,1512.8713550729144,15,0.3593220114707947,0.9890730517394828,0.22460525790101735,0.4100129608160186,False,True,53,50,0.2,14,21,14,5.599999999999998,21,14.96
608,MMEA-QR,100,6,0.45,0.0,1512.8713550729144,22,0.15283000469207764,0.9890730517394828,0.2246052579010227,0.4100129608160231,False,True,53,50,0.2,11,17,16,11.0,17,3.0999999999999996
609,MOEA-QR,100,6,0.45,0.0,1512.871355072915,24,0.3603749871253967,0.9890730517394828,0.22460525790101785,0.4100129608160197,False,True,53,50,0.2,12,18,12,12.0,18,1.1999999999999993
610,FAST-LTS,100,6,0.45,0.0,891.4526380611155,12,0.002191999985370785,0.9980771813714481,0.06703219689814607,0.15186186654465625,False,True,53,50,0.2,6,9,7,6.0,9,1.5999999999999996
611,FAST-LTS-MMEA-QR,100,6,0.45,0.0,886.2307464504274,19,0.19133299589157104,0.9990263448561788,0.13014019107774571,0.16211680215632274,False,True,53,50,0.2,8,29,19,9.5,29,12.45
612,FAST-LTS-MOEA-QR,100,6,0.45,0.0,886.2307464504275,0,0.4325630068778992,0.9990263448561788,0.13014019107774474,0.16211680215632174,False,True,53,50,0.2,14,21,17,5.599999999999998,21,-0.03999999999999826
613,MMEA-QR,100,6,0.45,0.0,886.2307464504275,35,0.1997009962797165,0.9990263448561788,0.13014019107774485,0.1621168021563221,False,True,53,50,0.2,18,27,26,17.5,27,1.25
614,MOEA-QR,100,6,0.45,0.0,886.2307464504274,27,0.42947301268577576,0.9990263448561788,0.13014019107774558,0.16211680215632288,False,True,53,50,0.2,14,21,15,13.5,21,5.85
615,FAST-LTS,100,6,0.45,0.0,1091.956139750899,9,0.001698999956715852,0.996704411770065,0.05122433908333957,0.1932461494302115,False,True,53,50,0.2,5,7,5,4.5,7,0.9500000000000002
616,FAST-LTS-MMEA-QR,100,6,0.45,0.0,1091.9561397508985,17,0.17939899861812592,0.996704411770065,0.051224339083348,0.1932461494302144,False,True,53,50,0.2,6,20,17,8.5,20,9.35
617,FAST-LTS-MOEA-QR,100,6,0.45,0.0,1114.5411895909147,17,0.4599840044975281,0.9998466964900521,0.06589169069991163,0.07838913400091692,False,True,53,50,0.2,19,29,21,7.599999999999998,29,16.160000000000004
618,MMEA-QR,100,6,0.45,0.0,1091.9561397508985,29,0.1820569932460785,0.996704411770065,0.051224339083342896,0.19324614943021226,False,True,53,50,0.2,15,22,16,14.5,22,7.949999999999999
619,MOEA-QR,100,6,0.45,0.0,1091.9561397508987,31,0.4203839898109436,0.996704411770065,0.05122433908334245,0.1932461494302123,False,True,53,50,0.2,16,24,20,15.5,24,7.049999999999999
620,FAST-LTS,100,6,0.45,0.0,1023.3408803846048,8,0.0016110000142361967,0.9993124252001097,1.9437274035748624,1.9456094941090931,False,True,53,50,0.2,4,6,5,4.0,6,1.4
621,FAST-LTS-MMEA-QR,100,6,0.45,0.0,1023.340880384604,6,0.18274199962615967,0.9993124252001097,1.9437274035748653,1.945609494109096,False,True,53,50,0.2,6,22,6,3.0,22,3.3
622,FAST-LTS-MOEA-QR,100,6,0.45,0.0,1023.3408803846036,13,0.4167410135269165,0.9993124252001097,1.9437274035748613,1.945609494109092,False,True,53,50,0.2,15,22,16,5.799999999999997,22,12.780000000000001
623,MMEA-QR,100,6,0.45,0.0,1023.3408803846036,27,0.18209299445152285,0.9993124252001097,1.9437274035748635,1.9456094941090942,False,True,53,50,0.2,14,21,20,13.5,21,5.85
624,MOEA-QR,100,6,0.45,0.0,1023.340880384604,30,0.4134640097618103,0.9993124252001097,1.9437274035748613,1.945609494109092,False,True,53,50,0.2,15,23,16,15.0,23,4.5
625,FAST-LTS,100,6,0.45,0.0,447.5968428233406,8,0.001584999990882352,0.9998766445025584,0.10098847245265408,0.1070650091686963,False,True,53,50,0.2,4,6,4,4.0,6,0.3999999999999999
626,FAST-LTS-MMEA-QR,100,6,0.45,0.0,447.5968428233394,9,0.16078299283981326,0.999876644502558,0.1009884724526502,0.10706500916869277,False,True,53,50,0.2,6,20,9,4.5,20,3.95
627,FAST-LTS-MOEA-QR,100,6,0.45,0.0,447.5968428233396,11,0.3739289939403534,0.9998766445025584,0.10098847245265063,0.10706500916869327,False,True,53,50,0.2,10,15,13,4.0,15,10.4
628,MMEA-QR,100,6,0.45,0.0,447.5968428233394,23,0.16140399873256686,0.999876644502558,0.1009884724526533,0.10706500916869567,False,True,53,50,0.2,12,18,17,11.5,18,5.65
629,MOEA-QR,100,6,0.45,0.0,447.59684282333916,21,0.3810960054397583,0.9998766445025584,0.1009884724526523,0.10706500916869477,False,True,53,50,0.2,11,16,14,10.5,16,5.549999999999999
630,FAST-LTS,100,6,0.45,0.0,722.0386220728387,10,0.0017520000110380352,0.99733789018762,0.12883686346061807,0.21082091445971787,False,True,53,50,0.2,5,8,5,5.0,8,2.5
631,FAST-LTS-MMEA-QR,100,6,0.45,0.0,722.0386220728383,19,0.16673099994659424,0.9973378901876204,0.12883686346061984,0.2108209144597184,False,True,53,50,0.2,6,21,19,9.5,21,11.45
632,FAST-LTS-MOEA-QR,100,6,0.45,0.0,722.0386220728383,4,0.3923659920692444,0.9973378901876204,0.12883686346061762,0.21082091445971785,False,True,53,50,0.2,14,21,14,5.599999999999998,21,3.9600000000000017
633,MMEA-QR,100,6,0.45,0.0,722.0386220728383,25,0.1698330044746399,0.9973378901876204,0.1288368634606165,0.21082091445971754,False,True,53,50,0.2,13,19,16,12.5,19,3.75
634,MOEA-QR,100,6,0.45,0.0,722.0386220728383,24,0.378495991230011,0.99733789018762,0.12883686346061496,0.21082091445971565,False,True,53,50,0.2,12,18,16,12.0,18,2.1999999999999993
635,FAST-LTS,100,6,0.45,0.0,645.7897568493297,10,0.0016419999883510172,0.9992479002988016,0.15654093132140118,0.1789897703383292,False,True,53,50,0.2,5,8,7,5.0,8,2.5
636,FAST-LTS-MMEA-QR,100,6,0.45,0.0,645.7897568493288,15,0.16587600111961365,0.9992479002988014,0.156540931321399,0.17898977033832725,False,True,53,50,0.2,6,21,15,7.5,21,7.25
637,FAST-LTS-MOEA-QR,100,6,0.45,0.0,645.7897568493282,9,0.3851430118083954,0.9992479002988016,0.15654093132139926,0.17898977033832775,False,True,53,50,0.2,14,21,15,5.599999999999998,21,8.96
638,MMEA-QR,100,6,0.45,0.0,645.7897568493282,19,0.163224995136261,0.9992479002988016,0.15654093132140434,0.17898977033833224,False,True,53,50,0.2,10,15,12,9.5,15,2.4499999999999993
639,MOEA-QR,100,6,0.45,0.0,645.7897568493288,26,0.38655701279640203,0.9992479002988016,0.15654093132140262,0.1789897703383308,False,True,53,50,0.2,13,20,16,13.0,20,2.299999999999999
640,FAST-LTS,100,6,0.45,0.0,339.30719379292566,12,0.0018610000261105601,0.9999704844123798,0.1531182565297593,0.15601352820502376,False,True,53,50,0.2,6,9,8,6.0,9,0.5999999999999996
641,FAST-LTS-MMEA-QR,100,6,0.45,0.0,339.30719379292543,12,0.19342699646949768,0.9999704844123796,0.15311825652975494,0.15601352820501949,False,True,53,50,0.2,7,24,12,6.0,24,4.6
642,FAST-LTS-MOEA-QR,100,6,0.45,0.0,339.30719379292543,2,0.4417920112609863,0.9999704844123792,0.15311825652976066,0.15601352820502515,False,True,53,50,0.2,16,24,19,6.399999999999999,24,1.240000000000001
643,MMEA-QR,100,6,0.45,0.0,339.30719379292543,29,0.22953400015830994,0.9999704844123796,0.15311825652976102,0.15601352820502548,False,True,53,50,0.2,15,22,20,14.5,22,5.949999999999999
644,MOEA-QR,100,6,0.45,0.0,339.3071937929255,37,0.4343160092830658,0.9999704844123798,0.15311825652975775,0.1560135282050223,False,True,53,50,0.2,19,28,20,18.5,28,4.349999999999998
645,FAST-LTS,100,6,0.45,0.0,124.05364451668484,9,0.0016619999951217324,0.9999236008849788,0.12473253787363647,0.12781415609454794,False,True,53,50,0.2,5,7,5,4.5,7,1.9500000000000002
646,FAST-LTS-MMEA-QR,100,6,0.45,0.0,124.05364451668468,17,0.17221100628376007,0.9999236008849788,0.12473253787363715,0.12781415609454858,False,True,53,50,0.2,6,21,17,8.5,21,9.35
647,FAST-LTS-MOEA-QR,100,6,0.45,0.0,124.05364451668476,8,0.3928039968013763,0.9999236008849788,0.12473253787363996,0.12781415609455138,False,True,53,50,0.2,16,24,19,6.399999999999999,24,7.240000000000001
648,MMEA-QR,100,6,0.45,0.0,124.05364451668468,26,0.16485199332237244,0.9999236008849788,0.1247325378736396,0.1278141560945509,False,True,53,50,0.2,13,20,18,13.0,20,7.299999999999999
649,MOEA-QR,100,6,0.45,0.0,124.05364451668473,26,0.3837549984455109,0.9999236008849788,0.12473253787364165,0.1278141560945529,False,True,53,50,0.2,13,20,15,13.0,20,1.299999999999999
650,FAST-LTS,500,3,0.45,0.0,2422.338205260261,8,0.00426700001116842,0.9999901530212209,0.2325203375598789,0.23346019270318802,False,True,252,50,0.2,4,6,4,4.0,6,0.3999999999999999
651,FAST-LTS-MMEA-QR,500,3,0.45,0.0,81755.12282136988,29,1.7153600454330444,0.9986238644539908,10.922545615037857,10.922847572489182,False,True,252,50,0.2,8,30,29,14.5,30,14.95
652,FAST-LTS-MOEA-QR,500,3,0.45,0.0,66065.48231925385,16,8.464564323425293,0.9994965742687776,9.597559470714849,9.597744775285854,False,True,252,50,0.2,20,30,28,8.0,30,15.8
653,MMEA-QR,500,3,0.45,0.0,77017.75479847247,40,1.3825509548187256,0.9999478692522,10.928046610861749,10.928123195134432,False,True,252,50,0.2,20,30,23,20.0,30,2.0
654,MOEA-QR,500,3,0.45,0.0,83660.11958335781,40,7.82879114151001,0.9991471396335024,11.605598815687738,11.605866192166884,False,True,252,50,0.2,20,30,20,20.0,30,3.0
655,FAST-LTS,500,3,0.45,0.0,10307.148899621689,12,0.020423999987542633,0.9996128318911088,0.009034172935773164,0.046159321376358316,False,True,252,50,0.2,6,9,8,6.0,9,2.5999999999999996
656,FAST-LTS-MMEA-QR,500,3,0.45,0.0,214942.2916676504,10,1.5893590450286863,0.9918878097694768,1.5288262486811444,1.5411423838441287,False,True,252,50,0.2,8,30,10,5.0,30,7.5
657,FAST-LTS-MOEA-QR,500,3,0.45,0.0,183466.5478394548,15,8.147269248962402,0.9939266217031888,5.565412040300759,5.569452797227862,False,True,252,50,0.2,20,30,26,8.0,30,14.8
658,MMEA-QR,500,3,0.45,0.0,253758.2268354433,40,1.3923749923706057,0.9861332570252213,2.1909211814737644,2.203800003113473,False,True,252,50,0.2,20,30,23,20.0,30,7.0
659,MOEA-QR,500,3,0.45,0.0,253011.4469330736,40,8.434292793273926,0.9897252457959744,0.648092991505239,0.6787205476368382,False,True,252,50,0.2,20,30,26,20.0,30,6.0
660,FAST-LTS,500,3,0.45,0.0,203.43336478169968,12,0.02219399996101856,0.9999994848676146,0.044575147252435415,0.04459956566082339,False,True,252,50,0.2,6,9,6,6.0,9,2.5999999999999996
661,FAST-LTS-MMEA-QR,500,3,0.45,0.0,211928.295489482,22,1.5901310443878174,0.9978144324330182,17.992973182101018,17.993553761343012,False,True,252,50,0.2,8,30,22,11.0,30,15.1
662,FAST-LTS-MOEA-QR,500,3,0.45,0.0,205177.03102879695,11,8.007596015930176,0.9973703973248595,16.515400939173016,16.51573119066941,False,True,252,50,0.2,20,30,21,8.0,30,10.8
663,MMEA-QR,500,3,0.45,0.0,178391.97379188586,40,1.399266004562378,0.9992663977988104,15.647605055115648,15.647751815709569,False,True,252,50,0.2,20,30,26,20.0,30,6.0
664,MOEA-QR,500,3,0.45,0.0,164095.53331597778,40,7.820789813995361,0.9976571325482976,14.47308678013409,14.473890294052074,False,True,252,50,0.2,20,30,26,20.0,30,10.0
665,FAST-LTS,500,3,0.45,0.0,9922.536032859827,9,0.019443999975919724,0.9995529991087652,0.8018486505304259,0.8030639415515911,False,True,252,50,0.2,5,7,6,4.5,7,1.9500000000000002
666,FAST-LTS-MMEA-QR,500,3,0.45,0.0,360771.43050594407,22,1.6216490268707275,0.9995940324335644,6.849298977197084,6.852919706652447,False,True,252,50,0.2,8,30,22,11.0,30,18.1
667,FAST-LTS-MOEA-QR,500,3,0.45,0.0,388244.54291624966,1,8.20014762878418,0.9999241832077914,11.002197759603852,11.002352554032491,False,True,252,50,0.2,20,30,20,8.0,30,0.7999999999999998
668,MMEA-QR,500,3,0.45,0.0,317145.1455402538,40,1.4548879861831665,0.9996841816439672,7.178657703652152,7.178897779580695,False,True,252,50,0.2,20,30,25,20.0,30,10.0
669,MOEA-QR,500,3,0.45,0.0,348033.0429134421,40,8.581893920898438,0.9997163519854416,7.738483382154264,7.739189551033172,False,True,252,50,0.2,20,30,20,20.0,30,9.0
670,FAST-LTS,500,3,0.45,0.0,544.5805659799429,10,0.02657899959012866,0.9997669863233704,0.2729497444418267,0.2746411641343657,False,True,252,50,0.2,5,8,5,5.0,8,1.5
671,FAST-LTS-MMEA-QR,500,3,0.45,0.0,26547.388744049877,29,1.7970579862594604,0.9968896825274548,5.44267722792566,5.4438206575391295,False,True,252,50,0.2,8,30,29,14.5,30,1.9499999999999993
672,FAST-LTS-MOEA-QR,500,3,0.45,0.0,33482.615991706385,8,8.728562355041504,0.9803897327569592,7.833313472495622,7.838384120323202,False,True,252,50,0.2,20,30,24,8.0,30,7.8
673,MMEA-QR,500,3,0.45,0.0,30372.567873393367,40,1.5891040563583374,0.9930507610639386,6.452630638581378,6.454912428813336,False,True,252,50,0.2,20,30,20,20.0,30,5.0
674,MOEA-QR,500,3,0.45,0.0,34580.96680319614,40,8.487828254699707,0.9996845994575976,6.684290998594222,6.684394941186046,False,True,252,50,0.2,20,30,24,20.0,30,6.0
675,FAST-LTS,500,3,0.45,0.0,2254.957167989375,10,0.02273500012233853,0.9998878848177428,0.09453457216730454,0.0969895679986755,False,True,252,50,0.2,5,8,7,5.0,8,2.5
676,FAST-LTS-MMEA-QR,500,3,0.45,0.0,159693.94836665038,22,1.7680280208587646,0.9883075609770312,0.4769150643780303,0.5319573031150177,False,True,252,50,0.2,8,30,22,11.0,30,5.1
677,FAST-LTS-MOEA-QR,500,3,0.45,0.0,206493.01269794558,6,8.834918975830078,0.9998863142499624,1.274045977038977,1.2788567304615057,False,True,252,50,0.2,20,30,27,8.0,30,5.8
678,MMEA-QR,500,3,0.45,0.0,223488.68169653165,40,1.5369009971618652,0.9998560236032996,1.4593268236540844,1.459589870099287,False,True,252,50,0.2,20,30,29,20.0,30,5.0
679,MOEA-QR,500,3,0.45,0.0,131123.13064514374,40,8.632078170776367,0.9992081436407796,1.2258557591173431,1.227198471273566,False,True,252,50,0.2,20,30,23,20.0,30,7.0
680,FAST-LTS,500,3,0.45,0.0,163.35060095977371,10,0.02393900044262409,0.9999999961656456,0.11778182205890958,0.1177925618950837,False,True,252,50,0.2,5,8,5,5.0,8,0.5
681,FAST-LTS-MMEA-QR,500,3,0.45,0.0,221604.03151099954,23,1.6197099685668943,0.9949678562426574,5.211464351524604,5.214161050933691,False,True,252,50,0.2,8,30,23,11.5,30,0.6500000000000004
682,FAST-LTS-MOEA-QR,500,3,0.45,0.0,220258.2503392292,12,8.154067993164062,0.9990243980246488,2.558504844403188,2.559338704927196,False,True,252,50,0.2,20,30,27,8.0,30,11.8
683,MMEA-QR,500,3,0.45,0.0,206979.72197816966,40,1.391703963279724,0.9997812470945416,2.9415426227925634,2.9417220459125426,False,True,252,50,0.2,20,30,24,20.0,30,2.0
684,MOEA-QR,500,3,0.45,0.0,226567.44054301505,40,8.073968887329103,0.9999978497204662,1.8778750040906544,1.8784842050728647,False,True,252,50,0.2,20,30,20,20.0,30,2.0
685,FAST-LTS,500,3,0.45,0.0,2474.308375586532,9,0.021831999998539686,0.9999449603431958,0.0786492431413495,0.08027938948195686,False,True,252,50,0.2,5,7,6,4.5,7,1.9500000000000002
686,FAST-LTS-MMEA-QR,500,3,0.45,0.0,331594.52960738854,26,1.6153889894485474,0.9784578676588344,4.885609947873507,4.894503810622133,False,True,252,50,0.2,8,30,26,13.0,30,16.299999999999997
687,FAST-LTS-MOEA-QR,500,3,0.45,0.0,286922.9435021121,11,8.176634788513184,0.9849025104623712,3.0362246855199806,3.0583944333089303,False,True,252,50,0.2,20,30,24,8.0,30,10.8
688,MMEA-QR,500,3,0.45,0.0,373498.5578201975,40,1.408642053604126,0.9999787996648076,3.7912670230762986,3.7919021691943033,False,True,252,50,0.2,20,30,26,20.0,30,4.0
689,MOEA-QR,500,3,0.45,0.0,306146.74348060717,40,7.9131507873535165,0.9769369567798906,1.6485738651619413,1.67955701169328,False,True,252,50,0.2,20,30,29,20.0,30,9.0
690,FAST-LTS,500,3,0.45,0.0,6426.029598365438,14,0.02486100047826767,0.999605167542286,0.6145319483903076,0.6159336408557515,False,True,252,50,0.2,7,11,10,7.0,11,2.7
691,FAST-LTS-MMEA-QR,500,3,0.45,0.0,74384.02683350575,23,1.5951590538024902,0.9979503935416604,10.279680670259602,10.280208210865752,False,True,252,50,0.2,8,30,23,11.5,30,2.6500000000000004
692,FAST-LTS-MOEA-QR,500,3,0.45,0.0,70647.14705212753,7,7.938173770904541,0.9987879795831904,10.602835775001251,10.603537406681117,False,True,252,50,0.2,20,30,29,8.0,30,6.8
693,MMEA-QR,500,3,0.45,0.0,67897.69661078881,40,1.4034899473190308,0.9999953364155446,10.072896612402472,10.073029102682806,False,True,252,50,0.2,20,30,26,20.0,30,7.0
694,MOEA-QR,500,3,0.45,0.0,63287.42556540405,40,7.743381977081299,0.9986900715491204,9.588115476277565,9.588619186295123,False,True,252,50,0.2,20,30,29,20.0,30,4.0
695,FAST-LTS,500,3,0.45,0.0,4459.187184660621,15,0.021240000147372484,0.9998918058970622,1.0995640769664952,1.100011727078766,False,True,252,50,0.2,8,12,10,7.5,12,0.25
696,FAST-LTS-MMEA-QR,500,3,0.45,0.0,33817.66074402833,11,1.5928100347518919,0.9974215447509336,6.138161891225799,6.140668877093164,False,True,252,50,0.2,8,30,11,5.5,30,19.05
697,FAST-LTS-MOEA-QR,500,3,0.45,0.0,34015.690656827566,14,7.934967041015625,0.997107384721864,6.224754226817383,6.2267466285366035,False,True,252,50,0.2,20,30,21,8.0,30,13.8
698,MMEA-QR,500,3,0.45,0.0,34133.720360932064,40,1.4176820516586304,0.998902984630656,6.909042983765211,6.909372120190696,False,True,252,50,0.2,20,30,28,20.0,30,10.0
