,algorithm,n,p,out,out_2model,rss,iter,time,cos,intercept_diff,l2,global_min,intercept,h_size,num_starts_subsets,leverage_ratio
775,FAST-LTS,1000,2,0.45,0.0,18958.2421621835,14,0.07620199955999851,0.9999832924419458,2.042824582987653,2.043197264264073,False,True,502,1000,0.2
776,RBSA,1000,2,0.45,0.0,695299.3914686234,0,0.7808979749679565,0.9452787769424326,20.100509872135454,20.39829156548418,False,True,502,1000,0.2
777,RANDOM,1000,2,0.45,0.0,6756909.66986236,0,0.193805992603302,0.9729767560300346,63.305359016588824,63.30650405664094,False,True,502,1000,0.2
778,MMEA-QR,1000,2,0.45,0.0,1760874.36284097,50,0.33958300948143005,0.9649231868778579,37.03156345467467,37.033613755488176,False,True,502,1000,0.2
779,FAST-LTS,1000,2,0.45,0.0,318.4518601228312,9,0.07370299845933914,0.9999999260068053,0.030915502101969854,0.030939886040372306,False,True,502,1000,0.2
780,RBSA,1000,2,0.45,0.0,170476.64461585102,14,0.7845810055732727,0.9652338181593224,13.263317794270911,13.275036864746882,False,True,502,1000,0.2
781,RANDOM,1000,2,0.45,0.0,6462293.842991672,0,0.19298599660396576,0.9930778272540496,59.997215168451625,59.99744497098358,False,True,502,1000,0.2
782,MMEA-QR,1000,2,0.45,0.0,1499911.77371141,50,0.3443340063095093,0.999991356940581,32.597748393209066,32.59777081383973,False,True,502,1000,0.2
783,FAST-LTS,1000,2,0.45,0.0,2586.5381190146145,10,0.06023799907416105,0.9999965641963576,0.061734667457852554,0.06244740491302126,False,True,502,1000,0.2
784,RBSA,1000,2,0.45,0.0,1469456.0947385114,0,0.7324510216712952,0.6819920584535066,29.823821984661762,30.40155588624264,False,True,502,1000,0.2
785,RANDOM,1000,2,0.45,0.0,3675294.7311561564,0,0.17259299755096436,0.9999830178900971,16.505587963004416,16.50906742587449,False,True,502,1000,0.2
786,MMEA-QR,1000,2,0.45,0.0,1212164.5124986195,50,0.3414109945297241,0.9988339761199798,10.995484067424298,10.995697938645131,False,True,502,1000,0.2
787,FAST-LTS,1000,2,0.45,0.0,2674.7386105266846,12,0.06699599977582693,0.9999991476357089,0.06947324025710516,0.06960119385619858,False,True,502,1000,0.2
788,RBSA,1000,2,0.45,0.0,207827.42374494887,28,0.7313380241394043,0.5692194258302716,5.155007303484298,5.495816738612381,False,True,502,1000,0.2
789,RANDOM,1000,2,0.45,0.0,2268241.9461160717,0,0.17310099303722382,0.9869945232239447,13.455181320617777,13.457119416301646,False,True,502,1000,0.2
790,MMEA-QR,1000,2,0.45,0.0,958840.6692754345,50,0.3473320007324219,0.9873851333158178,13.503599216978955,13.505874999939989,False,True,502,1000,0.2
791,FAST-LTS,1000,2,0.45,0.0,10051.022683395637,9,0.06625299993902445,0.9999733986239433,0.4880585955203863,0.48825474795103263,False,True,502,1000,0.2
792,RBSA,1000,2,0.45,0.0,139269.67596987312,21,0.739549994468689,0.6393266365146419,9.979796142014582,10.087619076709595,False,True,502,1000,0.2
793,RANDOM,1000,2,0.45,0.0,3199912.889201507,0,0.17443600296974182,0.9895146563969739,46.240484549683494,46.24094201758825,False,True,502,1000,0.2
794,MMEA-QR,1000,2,0.45,0.0,929662.8264125879,50,0.35193899273872375,0.9999402247828202,24.455387941625915,24.456009373625207,False,True,502,1000,0.2
795,FAST-LTS,1000,2,0.45,0.0,309.32684094258883,11,0.06139799952507019,0.9999999966828709,0.02628593778528633,0.02629135926346738,False,True,502,1000,0.2
796,RBSA,1000,2,0.45,0.0,56900.19631279899,35,0.733938992023468,0.9588067907014924,3.11933747159787,3.206842841500291,False,True,502,1000,0.2
797,RANDOM,1000,2,0.45,0.0,7407478.3003458865,0,0.1533840000629425,0.9871042997995428,66.58865276232125,66.58911496013783,False,True,502,1000,0.2
798,MMEA-QR,1000,2,0.45,0.0,2237086.457131245,50,0.35568299889564514,0.9820508952036107,41.87201154829829,41.872860412287736,False,True,502,1000,0.2
799,FAST-LTS,1000,2,0.45,0.0,1238.5675128931912,14,0.07411499973386526,0.9999918188316074,0.015026043696959597,0.01614827695584719,False,True,502,1000,0.2
800,RBSA,1000,5,0.45,0.0,585592.4528608051,189,7.442915916442871,0.9595316125966106,19.176063389476997,19.187318731764602,False,True,503,1000,0.2
801,RANDOM,1000,5,0.45,0.0,4810933.060641624,0,0.23457199335098267,0.8425626200332444,23.425479442739018,23.463073175487523,False,True,503,1000,0.2
802,MMEA-QR,1000,5,0.45,0.0,2016507.9472457129,50,0.4023459851741791,0.9282986392612972,9.761209524456099,9.798253078323658,False,True,503,1000,0.2
803,FAST-LTS,1000,5,0.45,0.0,1397.878879320328,15,0.09496399946510792,0.9999972894572158,0.0008006722827672286,0.00547715641113055,False,True,503,1000,0.2
804,RBSA,1000,5,0.45,0.0,1751930.690222676,0,7.376848220825195,0.45677805946757566,6.439553279961707,8.019625993970271,False,True,503,1000,0.2
805,RANDOM,1000,5,0.45,0.0,7383653.0108578885,0,0.24061700701713562,0.986401210469363,63.52835027997357,63.52942478074892,False,True,503,1000,0.2
806,MMEA-QR,1000,5,0.45,0.0,1746263.3853716354,50,0.3868660032749176,0.9924756737578732,37.9974854372748,37.99850896628554,False,True,503,1000,0.2
807,FAST-LTS,1000,5,0.45,0.0,16191.965361465924,13,0.10585500113666058,0.9999382080414223,0.9814857627826817,0.9818335647430421,False,True,503,1000,0.2
808,RBSA,1000,5,0.45,0.0,364903.9636391003,189,7.524470806121826,0.751946321946889,8.283134193021407,8.609781188797514,False,True,503,1000,0.2
809,RANDOM,1000,5,0.45,0.0,5324726.65983224,0,0.21220600605010986,0.914644906672094,5.8315099453996035,5.916685106414991,False,True,503,1000,0.2
810,MMEA-QR,1000,5,0.45,0.0,2324726.65355535,50,0.39059901237487793,0.950591502084018,5.548350907017506,5.598054972007806,False,True,503,1000,0.2
811,FAST-LTS,1000,5,0.45,0.0,18052.857989327546,15,0.0958239994943142,0.9997326059968823,0.40882042710996486,0.41213133287030707,False,True,503,1000,0.2
812,RBSA,1000,5,0.45,0.0,2520255.18971576,252,7.4687089920043945,0.30678369196287925,15.575097662293985,17.16424034862761,False,True,503,1000,0.2
813,RANDOM,1000,5,0.45,0.0,7118371.771649331,0,0.24140599370002747,0.9796544089560143,63.74297462183383,63.74455589317979,False,True,503,1000,0.2
814,MMEA-QR,1000,5,0.45,0.0,1498312.5251308968,50,0.39221999049186707,0.9921540726096203,34.64215221011476,34.6433376853694,False,True,503,1000,0.2
815,FAST-LTS,1000,5,0.45,0.0,14976.550772178336,8,0.07947699725627899,0.9997440030765703,0.8862736978470575,0.8878067923371098,False,True,503,1000,0.2
816,RBSA,1000,5,0.45,0.0,213559.92660272506,63,7.530714988708496,0.7162920894857325,8.328483945405738,8.619588867383836,False,True,503,1000,0.2
817,RANDOM,1000,5,0.45,0.0,1362212.3939531513,0,0.23821400105953217,0.9734415867116271,3.9424198627253126,3.9768918207256476,False,True,503,1000,0.2
818,MMEA-QR,1000,5,0.45,0.0,683335.7671633102,50,0.40312299132347107,0.9796971755915529,5.201039079056302,5.2207233146788115,False,True,503,1000,0.2
819,FAST-LTS,1000,5,0.45,0.0,3861.0079654279534,14,0.10535399802029133,0.9999518762836596,0.21582770440695728,0.21696382282994717,False,True,503,1000,0.2
820,RBSA,1000,5,0.45,0.0,60731.93621233091,126,7.469478130340576,0.9748429816869889,2.9721088461833673,3.0344654545971634,False,True,503,1000,0.2
821,RANDOM,1000,5,0.45,0.0,1494476.4739254415,0,0.2402539998292923,0.9672867149508098,8.967693528240705,8.987426011913492,False,True,503,1000,0.2
822,MMEA-QR,1000,5,0.45,0.0,624619.7032845442,50,0.38873499631881714,0.9707402683434705,5.260907823185618,5.291657402495077,False,True,503,1000,0.2
823,FAST-LTS,1000,5,0.45,0.0,1353.9375393233079,15,0.09548399969935417,0.999992792245242,0.06796090313123464,0.06853073820690853,False,True,503,1000,0.2
824,RBSA,1000,5,0.45,0.0,460597.71434285096,378,7.54235315322876,0.6228592020056558,36.094723306523264,36.216207047161085,False,True,503,1000,0.2
825,RANDOM,1000,5,0.45,0.0,3537092.2316066753,0,0.2351430058479309,0.9202167513568649,48.50941759732275,48.518097969740445,False,True,503,1000,0.2
826,MMEA-QR,1000,5,0.45,0.0,949113.8122003096,50,0.3617140054702759,0.9750962717705971,26.33554645606575,26.340938276770846,False,True,503,1000,0.2
827,FAST-LTS,1000,5,0.45,0.0,9857.573103622677,16,0.10373499989509583,0.9997784798081069,0.8767940831714415,0.8781040975537598,False,True,503,1000,0.2
828,RBSA,1000,5,0.45,0.0,1742863.3108182305,315,7.468583106994629,0.8208861595111373,45.253273290211645,45.27714486345774,False,True,503,1000,0.2
829,RANDOM,1000,5,0.45,0.0,5652534.036796936,0,0.23356300592422485,0.9484249553062433,14.6913181719563,14.710662221633704,False,True,503,1000,0.2
830,MMEA-QR,1000,5,0.45,0.0,2405102.141049988,50,0.39236998558044434,0.9560563196615409,8.137844003845398,8.169294176944204,False,True,503,1000,0.2
831,FAST-LTS,1000,5,0.45,0.0,320.5199258720941,9,0.09409100189805031,0.9999969247692497,0.07696987292058069,0.07717906637858037,False,True,503,1000,0.2
832,RBSA,1000,5,0.45,0.0,588024.3547649884,252,7.432436943054199,0.6682021553022075,38.06488253035154,38.242451655093475,False,True,503,1000,0.2
833,RANDOM,1000,5,0.45,0.0,4387806.480356568,0,0.2385520040988922,0.9722972503118301,51.62293558863136,51.626397962450696,False,True,503,1000,0.2
834,MMEA-QR,1000,5,0.45,0.0,1358011.6388620497,50,0.39090099930763245,0.9864659967175391,33.040579628949594,33.04301542039731,False,True,503,1000,0.2
835,FAST-LTS,1000,5,0.45,0.0,2530.263333748734,9,0.09136100113391876,0.9999955228037538,0.17265479590903454,0.17279472030229762,False,True,503,1000,0.2
836,RBSA,1000,5,0.45,0.0,3623645.304676688,126,7.47084903717041,0.3502826576531395,21.39085462230583,23.0045753995881,False,True,503,1000,0.2
837,RANDOM,1000,5,0.45,0.0,9236053.885504832,0,0.2100130021572113,0.9391646685791598,72.08290768722355,72.08905698696115,False,True,503,1000,0.2
838,MMEA-QR,1000,5,0.45,0.0,2796812.2178062415,50,0.3874030113220215,0.9845524629693475,42.99183178023177,42.994468804875005,False,True,503,1000,0.2
839,FAST-LTS,1000,5,0.45,0.0,7700.720215923878,9,0.09374599903821945,0.9999674827783226,0.7230178670848202,0.7234443627822993,False,True,503,1000,0.2
840,RBSA,20,2,0.1,1.0,88.91614122253544,595,0.24013100564479828,0.8210482868094942,2.770183028012586,2.884137349320481,False,True,12,1000,0.2
841,RANDOM,20,2,0.1,1.0,162.99812399906102,0,0.0022509999107569456,0.9996531703919395,1.069976148496056,1.0725610890617534,False,True,12,1000,0.2
842,MMEA-QR,20,2,0.1,1.0,88.91614122253546,5,0.00014600000577047467,0.8210482868094943,2.770183028012586,2.884137349320481,False,True,12,1000,0.2
843,FAST-LTS,20,2,0.1,1.0,88.91614122253543,3,0.0008700000016688136,0.8210482868094942,2.770183028012587,2.8841373493204823,False,True,12,1000,0.2
844,RBSA,20,2,0.1,1.0,1.2940773131508898,665,0.037696000188589096,0.9997751548543904,0.13935950675588205,0.14368387037563599,False,True,12,1000,0.2
845,RANDOM,20,2,0.1,1.0,2.378730092157403,0,0.0021810000762343407,0.9997859969810218,0.3316656169859394,0.33306356324553826,False,True,12,1000,0.2
846,MMEA-QR,20,2,0.1,1.0,1.5455578247129227,5,0.00012599999899975955,0.9998033743200445,0.42864171132359347,0.42961139849553504,False,True,12,1000,0.2
847,FAST-LTS,20,2,0.1,1.0,1.294077313150884,5,0.0009040000149980187,0.9997751548543903,0.13935950675588327,0.1436838703756372,False,True,12,1000,0.2
848,RBSA,20,2,0.1,1.0,28.54461397108597,840,0.0383480004966259,0.9997557300932799,2.904472909656302,2.905785865280716,False,True,12,1000,0.2
849,RANDOM,20,2,0.1,1.0,57.944339307139316,0,0.002245000097900629,0.9996385969656869,1.6913471183487765,1.6932199529228296,False,True,12,1000,0.2
850,MMEA-QR,20,2,0.1,1.0,28.544613971085973,7,0.00015799999528098851,0.9997557300932799,2.9044729096563007,2.9057858652807145,False,True,12,1000,0.2
851,FAST-LTS,20,2,0.1,1.0,36.08688717277384,3,0.0008700000162207289,0.9863324486607028,0.9453995238418986,1.0191909806172006,False,True,12,1000,0.2
852,RBSA,20,2,0.1,1.0,18.0737611153796,763,0.03724600002169609,0.9997695501030446,1.4973570312225672,1.5001776762018517,False,True,12,1000,0.2
853,RANDOM,20,2,0.1,1.0,33.081100924025684,0,0.0024019998963922262,0.9991331023800626,0.6033602896624216,0.6059358059258566,False,True,12,1000,0.2
854,MMEA-QR,20,2,0.1,1.0,34.109170179154745,4,0.00011999999696854502,0.9749525648779331,3.4867347897179424,3.5001516588516317,False,True,12,1000,0.2
855,FAST-LTS,20,2,0.1,1.0,22.46855999361126,4,0.0009750000172061846,0.9998942158147003,1.318658147291642,1.3191782029474646,False,True,12,1000,0.2
856,RBSA,20,2,0.1,1.0,21.037547602393193,700,0.042750999331474304,0.9992615194787312,0.3197763072713511,0.3245308327343785,False,True,12,1000,0.2
857,RANDOM,20,2,0.1,1.0,42.96748044384055,0,0.0024880000855773687,0.9999829258463617,0.5298387616307598,0.5369202641368304,False,True,12,1000,0.2
858,MMEA-QR,20,2,0.1,1.0,21.037547602393218,4,0.00019299999985378236,0.9992615194787314,0.3197763072713511,0.32453083273437844,False,True,12,1000,0.2
859,FAST-LTS,20,2,0.1,1.0,21.037547602393197,4,0.0009690000042610336,0.9992615194787312,0.319776307271348,0.3245308327343754,False,True,12,1000,0.2
860,RBSA,20,2,0.1,1.0,80.11560604216947,595,0.04083399847149849,0.9994733429595809,4.230963846139707,4.231399673522722,False,True,12,1000,0.2
861,RANDOM,20,2,0.1,1.0,207.77717366752262,0,0.002478000009432435,0.9811502833186667,1.6286104861255866,1.7298238482126043,False,True,12,1000,0.2
862,MMEA-QR,20,2,0.1,1.0,80.1156060421695,3,0.00010399999882793054,0.9994733429595807,4.23096384613971,4.231399673522725,False,True,12,1000,0.2
863,FAST-LTS,20,2,0.1,1.0,42.81727400870649,3,0.0009590000172465807,0.9409341433671464,3.825780511733998,3.860108167557867,False,True,12,1000,0.2
864,RBSA,20,2,0.1,1.0,20.749300131252163,574,0.044454000890254974,0.9978871214221874,1.89345712875429,1.8955489946490238,False,True,12,1000,0.2
865,RANDOM,20,2,0.1,1.0,26.494681252935578,0,0.0024659999180585146,0.9861893400396105,2.4428462144646392,2.469025433334191,False,True,12,1000,0.2
866,MMEA-QR,20,2,0.1,1.0,24.914281332272047,6,0.00016599999798927456,0.9998662729871538,1.0351333653106756,1.0374926234042403,False,True,12,1000,0.2
867,FAST-LTS,20,2,0.1,1.0,20.74930013125217,5,0.0009819999831961468,0.9978871214221874,1.8934571287542914,1.8955489946490252,False,True,12,1000,0.2
868,RBSA,20,2,0.1,1.0,55.385211064368946,658,0.042552001774311066,0.9551110263844945,0.4944604297751578,0.7002486113732347,False,True,12,1000,0.2
869,RANDOM,20,2,0.1,1.0,96.55284974422948,0,0.0024790000170469284,0.9869111684494877,0.8041324852375127,0.8388880820739114,False,True,12,1000,0.2
870,MMEA-QR,20,2,0.1,1.0,51.184037328750776,4,0.00012399999832268804,0.9700515312145042,0.40840714869709016,0.5543899839819896,False,True,12,1000,0.2
871,FAST-LTS,20,2,0.1,1.0,44.69474257110853,4,0.0009910000044328626,0.9348381811151993,1.6661606712134813,1.7299329720675778,False,True,12,1000,0.2
872,RBSA,20,2,0.1,1.0,1.6524492418994055,742,0.04160799831151962,0.9999707158551987,0.3061007400453124,0.3092374327198066,False,True,12,1000,0.2
873,RANDOM,20,2,0.1,1.0,3.0561717987280312,0,0.0024770000018179417,0.9999739803099953,0.12166870243083305,0.12273245536403186,False,True,12,1000,0.2
874,MMEA-QR,20,2,0.1,1.0,2.3500426521178843,6,0.00016700000560376793,0.9999989379058478,0.19506240341259035,0.19511793680242054,False,True,12,1000,0.2
875,FAST-LTS,20,2,0.1,1.0,1.652449241899407,3,0.0009519999730400741,0.9999707158551989,0.3061007400453117,0.30923743271980586,False,True,12,1000,0.2
876,RBSA,20,2,0.1,1.0,33.71694280882408,700,0.04215700179338455,0.9994238257213559,0.42876491505600667,0.43097708158020903,False,True,12,1000,0.2
877,RANDOM,20,2,0.1,1.0,67.64370032325886,0,0.0024389999452978373,0.9999552040341325,0.45035918245044737,0.45053517736822557,False,True,12,1000,0.2
878,MMEA-QR,20,2,0.1,1.0,25.369165977764727,4,0.0001230000052601099,0.9997958949875815,1.2029124995436007,1.2031645001814117,False,True,12,1000,0.2
879,FAST-LTS,20,2,0.1,1.0,25.369165977764723,3,0.0009860000136541203,0.9997958949875813,1.202912499543603,1.203164500181414,False,True,12,1000,0.2
880,RBSA,100,3,0.1,1.0,975.1323504408358,525,0.19502399861812592,0.98738939546379,2.099840050157234,2.1214223906871843,False,True,52,1000,0.2
881,RANDOM,100,3,0.1,1.0,3814.5345693541194,0,0.0060189999639987946,0.9987334830461618,1.0540651235689986,1.0577683011769585,False,True,52,1000,0.2
882,MMEA-QR,100,3,0.1,1.0,673.4102576668829,24,0.002580000087618828,0.9858446210207992,3.130609520559238,3.1446806116860855,False,True,52,1000,0.2
883,FAST-LTS,100,3,0.1,1.0,673.4102576668834,10,0.004007000068668276,0.9858446210207991,3.1306095205592404,3.1446806116860877,False,True,52,1000,0.2
884,RBSA,100,3,0.1,1.0,820.8752552967658,570,0.19334200024604797,0.9885659245306677,2.910769786832007,2.9225395555721576,False,True,52,1000,0.2
885,RANDOM,100,3,0.1,1.0,3650.047802625172,0,0.00597799988463521,0.9978972622632257,0.4359173107082103,0.4500018347646344,False,True,52,1000,0.2
886,MMEA-QR,100,3,0.1,1.0,639.8397894130763,28,0.002841999987140298,0.9984642362471025,4.542613573062896,4.543651861364915,False,True,52,1000,0.2
887,FAST-LTS,100,3,0.1,1.0,711.2395638397227,8,0.00245499997981824,0.9632279373975523,4.305785471139357,4.334851090047164,False,True,52,1000,0.2
888,RBSA,100,3,0.1,1.0,857.3777048729617,375,0.19076700508594513,0.998709857978834,1.1223232949346962,1.1543610069589962,False,True,52,1000,0.2
889,RANDOM,100,3,0.1,1.0,2381.848869290756,0,0.00609199982136488,0.9958751877015952,1.4433889829028874,1.4522027633015773,False,True,52,1000,0.2
890,MMEA-QR,100,3,0.1,1.0,405.2913533728465,25,0.00241800001822412,0.9918063486985021,4.048984418762191,4.056262720742352,False,True,52,1000,0.2
891,FAST-LTS,100,3,0.1,1.0,412.5377658916778,5,0.002319999970495701,0.9949816309594748,2.676867528161192,2.683379989556818,False,True,52,1000,0.2
892,RBSA,100,3,0.1,1.0,127.08479156763745,555,0.19152100384235382,0.9993225492515443,0.5111282200250189,0.5168146212885539,False,True,52,1000,0.2
893,RANDOM,100,3,0.1,1.0,481.9901277182889,0,0.005814000032842159,0.9999896091362181,0.7980762582462496,0.7982772239697076,False,True,52,1000,0.2
894,MMEA-QR,100,3,0.1,1.0,95.38954423799925,25,0.0024800000246614218,0.9991045630170111,0.2026412624003445,0.21548866635207164,False,True,52,1000,0.2
895,FAST-LTS,100,3,0.1,1.0,86.5395557661782,4,0.002470999985234812,0.9997081480238171,1.404931722885318,1.4055699160602448,False,True,52,1000,0.2
896,RBSA,100,3,0.1,1.0,942.4328059968061,435,0.19649499654769897,0.9600542537115316,1.0958002676545187,1.1965427518095406,False,True,52,1000,0.2
897,RANDOM,100,3,0.1,1.0,2303.3478243803065,0,0.006012999918311834,0.9983833927211092,0.23485453692431713,0.267930616008475,False,True,52,1000,0.2
898,MMEA-QR,100,3,0.1,1.0,542.4027361617315,26,0.0025220001116394997,0.994834471362604,1.3739267382249312,1.3848990712707938,False,True,52,1000,0.2
899,FAST-LTS,100,3,0.1,1.0,564.8492752232627,9,0.002532999962568283,0.9854761273102302,1.3033959780479725,1.336699849928046,False,True,52,1000,0.2
900,RBSA,100,3,0.1,1.0,167.62768495790414,480,0.18954700231552124,0.9973771023727261,0.7361085929823706,0.7501499797222677,False,True,52,1000,0.2
901,RANDOM,100,3,0.1,1.0,664.9321975236381,0,0.005901999771595001,0.9996034855501373,0.3503233728897609,0.35418301935904595,False,True,52,1000,0.2
902,MMEA-QR,100,3,0.1,1.0,127.91783452675733,29,0.0028719999827444553,0.9992754470613222,0.653436210009683,0.6579517553177732,False,True,52,1000,0.2
903,FAST-LTS,100,3,0.1,1.0,127.91783452675743,9,0.002410000015515834,0.9992754470613223,0.6534362100096843,0.6579517553177744,False,True,52,1000,0.2
