idx,cnt,rss,step
1,414.0,14407.890885095974,1.0
2,414.0,6411.932252448713,2.0
3,414.0,3469.5398186383486,3.0
4,414.0,2313.1292987008,4.0
5,414.0,2152.430528222927,5.0
6,414.0,2107.3730230651527,6.0
7,414.0,2039.6847249830575,7.0
8,414.0,1990.3484001677643,8.0
9,414.0,1979.2547610051117,9.0
10,414.0,1979.2547610051108,10.0
0,415.0,7981.81155514547,0.0
1,415.0,3633.5587620102397,1.0
2,415.0,2892.635146992557,2.0
3,415.0,2638.9404727815627,3.0
4,415.0,2402.667796091739,4.0
5,415.0,2211.1785498254612,5.0
6,415.0,2130.554580672629,6.0
7,415.0,2110.451688025585,7.0
8,415.0,2110.4516880255824,8.0
0,416.0,18097.223720473197,0.0
1,416.0,9172.702710935342,1.0
2,416.0,5995.092296060241,2.0
3,416.0,4176.209585488535,3.0
4,416.0,3621.833396128192,4.0
5,416.0,3525.4312020697466,5.0
6,416.0,3273.3176211017617,6.0
7,416.0,3148.416935739188,7.0
8,416.0,2799.1926876724833,8.0
9,416.0,2729.8976872712483,9.0
10,416.0,2688.405436803615,10.0
11,416.0,2600.1551487640263,11.0
12,416.0,2509.907600383214,12.0
13,416.0,2392.165832503382,13.0
14,416.0,2314.9784986235145,14.0
15,416.0,2269.8028981637417,15.0
16,416.0,2095.67498219936,16.0
17,416.0,2027.418252336314,17.0
18,416.0,1978.633706628011,18.0
19,416.0,1978.6337066280103,19.0
0,417.0,10004.95030544689,0.0
1,417.0,6509.450213257617,1.0
2,417.0,5710.565118704808,2.0
3,417.0,5096.015788472274,3.0
4,417.0,4420.655082841585,4.0
5,417.0,3881.5289397557885,5.0
6,417.0,3389.398998121244,6.0
7,417.0,2780.8145070692017,7.0
8,417.0,2616.879928576428,8.0
9,417.0,2507.197278819136,9.0
10,417.0,2416.478619016329,10.0
11,417.0,2392.541141180969,11.0
12,417.0,2379.4344587020623,12.0
13,417.0,2367.1660236747057,13.0
14,417.0,2367.166023674705,14.0
0,418.0,17579.42844413756,0.0
1,418.0,8325.741404596954,1.0
2,418.0,5900.739827503416,2.0
3,418.0,3820.9145971495777,3.0
4,418.0,3216.6424217135022,4.0
5,418.0,2832.214054177972,5.0
6,418.0,2700.423041254481,6.0
7,418.0,2433.8316590958166,7.0
8,418.0,2175.8352648201553,8.0
9,418.0,2094.6616303408364,9.0
10,418.0,1951.2982107368873,10.0
11,418.0,1951.2982107368878,11.0
0,419.0,13167.01708701476,0.0
1,419.0,5728.800234218,1.0
2,419.0,3898.867429618312,2.0
3,419.0,3078.2905106146163,3.0
4,419.0,2790.5084400631463,4.0
5,419.0,2599.133234604932,5.0
6,419.0,2567.964693501928,6.0
7,419.0,2567.964693501928,7.0
0,420.0,15439.794256746207,0.0
1,420.0,8266.789023581552,1.0
2,420.0,5666.328641290986,2.0
3,420.0,3695.5761845206566,3.0
4,420.0,2959.420544625813,4.0
5,420.0,2721.8019330981633,5.0
6,420.0,2677.0024697936547,6.0
7,420.0,2648.974501283718,7.0
8,420.0,2648.9745012837175,8.0
0,421.0,9276.648571186384,0.0
1,421.0,4522.834834741786,1.0
2,421.0,3788.0404507856165,2.0
3,421.0,3112.3583935583792,3.0
4,421.0,2889.483091197929,4.0
5,421.0,2828.330247193676,5.0
6,421.0,2675.30508111878,6.0
7,421.0,2562.731466377298,7.0
8,421.0,2425.5273792216417,8.0
9,421.0,2255.8017808275845,9.0
10,421.0,2208.120093342769,10.0
11,421.0,2185.2394635453375,11.0
12,421.0,2177.31653633781,12.0
13,421.0,2177.3165363378102,13.0
0,422.0,11751.54110692334,0.0
1,422.0,6214.942502115081,1.0
2,422.0,3536.920843783567,2.0
3,422.0,3066.1115802699046,3.0
4,422.0,2855.0454076529404,4.0
5,422.0,2855.0454076529395,5.0
0,423.0,7245.567148876201,0.0
1,423.0,4028.7555455582137,1.0
2,423.0,2555.3715961714947,2.0
3,423.0,2356.44424563756,3.0
4,423.0,2282.2431565830952,4.0
5,423.0,2257.5235149458545,5.0
6,423.0,2181.960309589639,6.0
7,423.0,2126.8945971950084,7.0
8,423.0,2081.974751186074,8.0
9,423.0,2033.7898753647894,9.0
10,423.0,1981.121437019502,10.0
11,423.0,1960.085034577618,11.0
12,423.0,1900.5054083967004,12.0
13,423.0,1900.5054083966997,13.0
0,424.0,5428.3379553804125,0.0
1,424.0,3476.963110218188,1.0
2,424.0,2638.0269204797505,2.0
3,424.0,2173.6234348577173,3.0
4,424.0,2074.2898787492913,4.0
5,424.0,2074.289878749292,5.0
0,425.0,12796.51251853571,0.0
1,425.0,6531.36117309547,1.0
2,425.0,4368.58604538628,2.0
3,425.0,3594.8941175610435,3.0
4,425.0,3304.464513034399,4.0
5,425.0,2940.5796485862425,5.0
6,425.0,2586.907463811916,6.0
7,425.0,2300.0126948338916,7.0
8,425.0,2147.435852163206,8.0
9,425.0,2138.3597709525466,9.0
10,425.0,2125.1076723222777,10.0
11,425.0,2088.9706165190064,11.0
12,425.0,2065.0039919681285,12.0
13,425.0,1998.9365625243454,13.0
14,425.0,1998.936562524345,14.0
0,426.0,8820.69198804203,0.0
1,426.0,6745.669006951889,1.0
2,426.0,5382.618616281391,2.0
3,426.0,3418.4851319876466,3.0
4,426.0,2710.9887174796836,4.0
5,426.0,2508.7319718732006,5.0
6,426.0,2391.7047012216185,6.0
7,426.0,2377.3109701553544,7.0
8,426.0,2344.635731007693,8.0
9,426.0,2296.070854541364,9.0
10,426.0,2296.070854541365,10.0
0,427.0,8751.617091546828,0.0
1,427.0,5971.8038473836505,1.0
2,427.0,3961.6427661516773,2.0
3,427.0,3277.145742273642,3.0
4,427.0,2864.80924849776,4.0
5,427.0,2418.4330265930216,5.0
6,427.0,2339.2703492401406,6.0
7,427.0,2300.038711196826,7.0
8,427.0,2195.085212817704,8.0
9,427.0,2195.085212817704,9.0
0,428.0,20994.92505017756,0.0
1,428.0,9671.84197991278,1.0
2,428.0,7368.029603393482,2.0
3,428.0,4440.382382055646,3.0
4,428.0,2976.4794648160264,4.0
5,428.0,2445.383499248165,5.0
6,428.0,2291.2395247501927,6.0
7,428.0,2154.415137284286,7.0
8,428.0,2125.7198114442667,8.0
9,428.0,2053.4794286245706,9.0
10,428.0,1950.1074902254093,10.0
11,428.0,1877.1976141763973,11.0
12,428.0,1877.1976141763964,12.0
0,429.0,16126.097594308621,0.0
1,429.0,8394.930734371623,1.0
2,429.0,7343.740205815608,2.0
3,429.0,6772.996274502266,3.0
4,429.0,5451.94358056668,4.0
5,429.0,4247.367940963263,5.0
6,429.0,3868.9737510086125,6.0
7,429.0,3737.572684375301,7.0
8,429.0,3652.563705769647,8.0
9,429.0,3407.5145346860027,9.0
10,429.0,3187.5255997931895,10.0
11,429.0,3045.9593488513246,11.0
12,429.0,2803.0803050267814,12.0
13,429.0,2719.6591642039543,13.0
14,429.0,2697.338065410353,14.0
15,429.0,2697.3380654103535,15.0
0,430.0,9821.3710594836,0.0
1,430.0,4623.412955287899,1.0
2,430.0,3948.898642934797,2.0
3,430.0,3173.746528395058,3.0
4,430.0,2604.4098504088247,4.0
5,430.0,2511.930946138255,5.0
6,430.0,2486.1389147373498,6.0
7,430.0,2486.13891473735,7.0
0,431.0,11025.0605484721,0.0
1,431.0,6317.957064458736,1.0
2,431.0,4440.880848916783,2.0
3,431.0,3434.297221762408,3.0
4,431.0,3246.3560458309466,4.0
5,431.0,3159.7296955742377,5.0
6,431.0,2983.1166420776794,6.0
7,431.0,2763.9052002978165,7.0
8,431.0,2616.2839471503053,8.0
9,431.0,2457.7946931024608,9.0
10,431.0,2400.169790486945,10.0
11,431.0,2400.169790486945,11.0
0,432.0,7469.298814193859,0.0
1,432.0,6175.212968520863,1.0
2,432.0,5338.270344884656,2.0
3,432.0,4533.41750859928,3.0
4,432.0,4089.838470639649,4.0
5,432.0,3670.570301676862,5.0
6,432.0,3234.8608139002154,6.0
7,432.0,2760.861420134654,7.0
8,432.0,2474.635247652374,8.0
9,432.0,2314.016634165617,9.0
10,432.0,2230.890795371238,10.0
11,432.0,2209.2904215816247,11.0
12,432.0,2197.043925967311,12.0
13,432.0,2178.7157011264717,13.0
14,432.0,2076.801119543822,14.0
15,432.0,2044.5875240686623,15.0
16,432.0,2044.5875240686603,16.0
0,433.0,6878.850058215764,0.0
1,433.0,3310.902848676576,1.0
2,433.0,2104.236097510894,2.0
3,433.0,1983.158791656654,3.0
4,433.0,1966.3599708366112,4.0
5,433.0,1935.3331959600548,5.0
6,433.0,1922.909616654403,6.0
7,433.0,1887.5288091835116,7.0
8,433.0,1887.5288091835114,8.0
0,434.0,10482.785077390863,0.0
1,434.0,4161.898903201182,1.0
2,434.0,3254.4701808765076,2.0
3,434.0,2740.555797446026,3.0
4,434.0,2501.988163118889,4.0
5,434.0,2301.3608119674604,5.0
6,434.0,2102.916695366536,6.0
7,434.0,2044.5875240686612,7.0
8,434.0,2044.5875240686603,8.0
0,435.0,18012.273105124204,0.0
1,435.0,9452.734528971901,1.0
2,435.0,7007.424217624493,2.0
3,435.0,6131.398012349381,3.0
4,435.0,4640.2268519018835,4.0
5,435.0,3917.101042665736,5.0
6,435.0,3751.690292456545,6.0
7,435.0,3751.6902924565447,7.0
0,436.0,18358.44749311731,0.0
1,436.0,10628.915972579403,1.0
2,436.0,7703.628848256964,2.0
3,436.0,5535.287690888284,3.0
4,436.0,3613.8055528036625,4.0
5,436.0,2510.7537428082155,5.0
6,436.0,2198.1171297438345,6.0
7,436.0,2094.101934590217,7.0
8,436.0,2000.0186880254141,8.0
9,436.0,1887.012673342547,9.0
10,436.0,1881.4565031439304,10.0
11,436.0,1881.456503143931,11.0
0,437.0,19031.384005524,0.0
1,437.0,7922.026922841514,1.0
2,437.0,5260.522754114935,2.0
3,437.0,3858.726460377057,3.0
4,437.0,3305.9493086772704,4.0
5,437.0,2874.7615711699486,5.0
6,437.0,2647.452491346561,6.0
7,437.0,2532.161607410556,7.0
8,437.0,2439.1536273164847,8.0
9,437.0,2383.895139023512,9.0
10,437.0,2011.0882803460627,10.0
11,437.0,1971.5744900432617,11.0
12,437.0,1971.574490043262,12.0
0,438.0,15556.324090115697,0.0
1,438.0,5109.692403628775,1.0
2,438.0,3717.667667998626,2.0
3,438.0,2896.966091785715,3.0
4,438.0,2675.621600666286,4.0
5,438.0,2418.9190309430364,5.0
6,438.0,2243.0542666410506,6.0
7,438.0,2207.4269973436008,7.0
8,438.0,2187.2271319518322,8.0
9,438.0,2157.487513597942,9.0
10,438.0,2102.7687246102564,10.0
11,438.0,2102.7687246102596,11.0
0,439.0,14420.156558166142,0.0
1,439.0,8237.738733174303,1.0
2,439.0,5009.327436567655,2.0
3,439.0,3309.0091311881956,3.0
4,439.0,2559.2187731864115,4.0
5,439.0,2285.0493243806122,5.0
6,439.0,2109.8633771938544,6.0
7,439.0,2002.351199875878,7.0
8,439.0,1977.8192190305872,8.0
9,439.0,1977.8192190305888,9.0
0,440.0,18025.56047135542,0.0
1,440.0,11698.6026046235,1.0
2,440.0,6784.24280357083,2.0
3,440.0,4065.6576682189893,3.0
4,440.0,3626.3338476363065,4.0
5,440.0,2821.507482240688,5.0
6,440.0,2405.5023400595132,6.0
7,440.0,2405.5023400595132,7.0
0,441.0,3861.619045651537,0.0
1,441.0,3374.6224013626356,1.0
2,441.0,3134.5073794207233,2.0
3,441.0,2883.6212223346133,3.0
4,441.0,2616.7524653468263,4.0
5,441.0,2519.4253243664557,5.0
6,441.0,2446.120213883054,6.0
7,441.0,2387.5066423664857,7.0
8,441.0,2370.488043884175,8.0
9,441.0,2370.488043884175,9.0
0,442.0,10105.924744166552,0.0
1,442.0,3788.3617076919713,1.0
2,442.0,2766.4289508333322,2.0
3,442.0,2456.022921393329,3.0
4,442.0,2206.757226699873,4.0
5,442.0,2007.7539755785688,5.0
6,442.0,1993.9658668256143,6.0
7,442.0,1993.9658668256147,7.0
0,443.0,25589.410140662294,0.0
1,443.0,9627.977106056833,1.0
2,443.0,5474.909664214647,2.0
3,443.0,3589.5878769588985,3.0
4,443.0,2457.2012339718167,4.0
5,443.0,2189.345787644871,5.0
6,443.0,2029.9209626971096,6.0
7,443.0,1975.8399686323498,7.0
8,443.0,1975.8399686323485,8.0
0,444.0,22669.69352532131,0.0
1,444.0,12800.82832234142,1.0
2,444.0,5130.934194895296,2.0
3,444.0,3643.0957232935466,3.0
4,444.0,2795.1779266466747,4.0
5,444.0,2387.9563310164413,5.0
6,444.0,2215.1258490030923,6.0
7,444.0,2050.2067263581453,7.0
8,444.0,1989.5340828170947,8.0
9,444.0,1966.2032389771878,9.0
10,444.0,1939.0749837573896,10.0
11,444.0,1939.07498375739,11.0
0,445.0,7604.45058806392,0.0
1,445.0,4036.534506832902,1.0
2,445.0,3146.821661596691,2.0
3,445.0,2585.8147828881074,3.0
4,445.0,2348.519063084629,4.0
5,445.0,2238.1792345324147,5.0
6,445.0,2120.9887070336245,6.0
7,445.0,2049.0376405966226,7.0
8,445.0,2037.9239395999855,8.0
9,445.0,2037.9239395999848,9.0
0,446.0,7338.993984413713,0.0
1,446.0,5793.423223752824,1.0
2,446.0,5506.9036655160835,2.0
3,446.0,5299.869599139961,3.0
4,446.0,4222.56890648103,4.0
5,446.0,3516.022398837369,5.0
6,446.0,3357.362566602211,6.0
7,446.0,2993.3745760596207,7.0
8,446.0,2794.045515232463,8.0
9,446.0,2677.8565137740084,9.0
10,446.0,2648.974501283717,10.0
11,446.0,2648.9745012837175,11.0
0,447.0,31645.129078889684,0.0
1,447.0,12007.936941177697,1.0
2,447.0,6132.115316622168,2.0
3,447.0,3730.2888167365745,3.0
4,447.0,2542.6148218440508,4.0
5,447.0,2269.2146893828776,5.0
6,447.0,2162.3992254853842,6.0
7,447.0,2002.3984191318223,7.0
8,447.0,1810.820211106231,8.0
9,447.0,1806.0707469858608,9.0
10,447.0,1806.0707469858612,10.0
0,448.0,34255.25121255471,0.0
1,448.0,10722.186235345662,1.0
2,448.0,5975.042406536949,2.0
3,448.0,3289.829149387396,3.0
4,448.0,2754.8782293409313,4.0
5,448.0,2521.2225932793176,5.0
6,448.0,2368.7791157045917,6.0
7,448.0,2271.0707349864747,7.0
8,448.0,2041.345201704937,8.0
9,448.0,1985.1734225810308,9.0
10,448.0,1965.4129722783803,10.0
11,448.0,1955.4332005119297,11.0
12,448.0,1955.43320051193,12.0
0,449.0,15454.435672950674,0.0
1,449.0,9976.122862839376,1.0
2,449.0,8377.480826175426,2.0
3,449.0,6141.626581731446,3.0
4,449.0,4105.570161809107,4.0
5,449.0,3374.0568744761886,5.0
6,449.0,3097.632785102884,6.0
7,449.0,2903.120544283771,7.0
8,449.0,2656.986706794409,8.0
9,449.0,2628.3323732781437,9.0
10,449.0,2585.5314208992518,10.0
11,449.0,2461.894715125257,11.0
12,449.0,2426.3561766242974,12.0
13,449.0,2426.3561766242965,13.0
0,450.0,14528.109706414103,0.0
1,450.0,5273.240064543811,1.0
2,450.0,4122.04000385907,2.0
3,450.0,3323.751285227956,3.0
4,450.0,3089.712926436536,4.0
5,450.0,3022.477056596593,5.0
6,450.0,2872.1046354355376,6.0
7,450.0,2673.0124348463696,7.0
8,450.0,2591.304630017398,8.0
9,450.0,2582.369336982491,9.0
10,450.0,2541.732563031693,10.0
11,450.0,2502.6824516713236,11.0
12,450.0,2353.702183161078,12.0
13,450.0,2192.1748317256206,13.0
14,450.0,2080.1279751999573,14.0
15,450.0,2041.822283655174,15.0
16,450.0,2003.4313668883685,16.0
17,450.0,1984.1985131272959,17.0
18,450.0,1984.1985131272963,18.0
0,451.0,5842.002757964331,0.0
1,451.0,3832.474100615243,1.0
2,451.0,2608.3824622954135,2.0
3,451.0,2385.9912104418613,3.0
4,451.0,2242.8161734164923,4.0
5,451.0,2032.9275895857854,5.0
6,451.0,1903.9029937605449,6.0
7,451.0,1871.3386390166904,7.0
8,451.0,1871.33863901669,8.0
0,452.0,26421.442080764704,0.0
1,452.0,14314.797271846364,1.0
2,452.0,10954.654065890081,2.0
3,452.0,8895.40796058113,3.0
4,452.0,6041.947606044723,4.0
5,452.0,4472.390295802993,5.0
6,452.0,3552.5132871619394,6.0
7,452.0,2749.5633610880627,7.0
8,452.0,2377.241139248184,8.0
9,452.0,2099.7955337801786,9.0
10,452.0,2012.49757680925,10.0
11,452.0,1998.2907938133071,11.0
12,452.0,1998.290793813307,12.0
0,453.0,5590.138973489946,0.0
1,453.0,4143.486858107011,1.0
2,453.0,2995.5090371697206,2.0
3,453.0,2465.743875491242,3.0
4,453.0,2394.966366640404,4.0
5,453.0,2374.420458727577,5.0
6,453.0,2345.4039506179747,6.0
7,453.0,2345.4039506179756,7.0
0,454.0,20772.532546567974,0.0
1,454.0,10641.927550485125,1.0
2,454.0,6977.0925419262985,2.0
3,454.0,4358.975301979152,3.0
4,454.0,3404.415781514982,4.0
5,454.0,2906.8016346015206,5.0
6,454.0,2670.889316906658,6.0
7,454.0,2520.4180001789764,7.0
8,454.0,2291.405566721166,8.0
9,454.0,2159.5496172500198,9.0
10,454.0,2013.8468238948055,10.0
11,454.0,1995.3052649392812,11.0
12,454.0,1979.2547610051108,12.0
13,454.0,1979.2547610051108,13.0
0,455.0,14699.830679431549,0.0
1,455.0,6226.102566535331,1.0
2,455.0,3069.5254189527313,2.0
3,455.0,2281.8013277176,3.0
4,455.0,2136.7125594524914,4.0
5,455.0,2085.0486911778885,5.0
6,455.0,2050.736102339501,6.0
7,455.0,2028.301715962977,7.0
8,455.0,1980.088471567882,8.0
9,455.0,1944.7370438677417,9.0
10,455.0,1910.2880766393407,10.0
11,455.0,1910.2880766393428,11.0
0,456.0,11534.562135595572,0.0
1,456.0,5178.399551837208,1.0
2,456.0,3475.275358054869,2.0
3,456.0,3045.3618683326868,3.0
4,456.0,2637.113867151902,4.0
5,456.0,2349.741660378804,5.0
6,456.0,2294.0084647495855,6.0
7,456.0,2270.5504330610015,7.0
8,456.0,2263.8293249576536,8.0
9,456.0,2263.829324957654,9.0
0,457.0,20306.238721904967,0.0
1,457.0,6763.3314667518325,1.0
2,457.0,4922.778836421017,2.0
3,457.0,4427.546124958831,3.0
4,457.0,3701.880475302408,4.0
5,457.0,3065.5337168571627,5.0
6,457.0,2902.25797755998,6.0
7,457.0,2822.7298990554496,7.0
8,457.0,2689.1748148840497,8.0
9,457.0,2663.360000702804,9.0
10,457.0,2647.653318967188,10.0
11,457.0,2632.538841098309,11.0
12,457.0,2632.5388410983096,12.0
0,458.0,27451.20985693436,0.0
1,458.0,15921.594906559574,1.0
2,458.0,6308.195352720266,2.0
3,458.0,2978.9126725140504,3.0
4,458.0,2604.6339635880076,4.0
5,458.0,2421.906637620551,5.0
6,458.0,2239.9997318987535,6.0
7,458.0,2225.362940055422,7.0
8,458.0,2225.3629400554228,8.0
0,459.0,11377.915087334304,0.0
1,459.0,6994.915323737516,1.0
2,459.0,5298.516677715206,2.0
3,459.0,4603.151951721016,3.0
4,459.0,4081.362279982224,4.0
5,459.0,3682.590589752526,5.0
6,459.0,2765.6230661287764,6.0
7,459.0,2402.5076436388326,7.0
8,459.0,2377.0443997913426,8.0
9,459.0,2377.0443997913435,9.0
0,460.0,9952.650858745126,0.0
1,460.0,5977.273773475554,1.0
2,460.0,3927.740252953509,2.0
3,460.0,2900.631233030027,3.0
4,460.0,2283.5594900221618,4.0
5,460.0,2093.613975677178,5.0
6,460.0,2007.5944146403815,6.0
7,460.0,2007.5944146403815,7.0
0,461.0,5028.605705799428,0.0
1,461.0,2793.5058915395257,1.0
2,461.0,2657.930917200535,2.0
3,461.0,2646.3622527960256,3.0
4,461.0,2630.6773166827406,4.0
5,461.0,2585.6375673850366,5.0
6,461.0,2495.1267671330074,6.0
7,461.0,2438.1226061855446,7.0
8,461.0,2367.8095461130174,8.0
9,461.0,2340.9605389881685,9.0
10,461.0,2255.4155554635827,10.0
11,461.0,2201.2440605353822,11.0
12,461.0,2137.85267238633,12.0
13,461.0,2063.698512652113,13.0
14,461.0,2031.99525355537,14.0
15,461.0,2007.8206693279244,15.0
16,461.0,1953.507858617639,16.0
17,461.0,1902.0182810707354,17.0
18,461.0,1877.5160859894747,18.0
19,461.0,1877.516085989475,19.0
0,462.0,11755.438333265553,0.0
1,462.0,5191.210963211827,1.0
2,462.0,3271.1366601339273,2.0
3,462.0,2631.92152962867,3.0
4,462.0,2354.5656378046256,4.0
5,462.0,2326.6223027253013,5.0
6,462.0,2326.6223027253027,6.0
0,463.0,7196.021075503061,0.0
1,463.0,5534.060210939131,1.0
2,463.0,4133.192350496635,2.0
3,463.0,3834.5479649560452,3.0
4,463.0,3599.8243721132826,4.0
5,463.0,3062.6589580993837,5.0
6,463.0,2577.272028682877,6.0
7,463.0,2404.927427483236,7.0
8,463.0,2353.4317947155896,8.0
9,463.0,2281.276283207675,9.0
10,463.0,2231.5461693373536,10.0
11,463.0,2181.0442039242776,11.0
12,463.0,2013.712131861781,12.0
13,463.0,1943.3750783051955,13.0
14,463.0,1926.5185730436194,14.0
15,463.0,1926.5185730436197,15.0
0,464.0,17733.251731040924,0.0
1,464.0,12247.729757327768,1.0
2,464.0,7574.579009653716,2.0
3,464.0,4565.778898902166,3.0
4,464.0,2959.942620876983,4.0
5,464.0,2563.2238672749177,5.0
6,464.0,2471.5344329724867,6.0
7,464.0,2284.0662332067823,7.0
8,464.0,2202.234474399826,8.0
9,464.0,2048.9075471777583,9.0
10,464.0,1851.6650023158245,10.0
11,464.0,1821.1995235194408,11.0
12,464.0,1805.8573470884994,12.0
13,464.0,1805.8573470884976,13.0
0,465.0,24427.364335683615,0.0
1,465.0,15673.931777837215,1.0
2,465.0,12319.607600084197,2.0
3,465.0,9933.790570991392,3.0
4,465.0,8446.800169722428,4.0
5,465.0,6034.4527718547915,5.0
6,465.0,3874.005371495829,6.0
7,465.0,2886.9563774935773,7.0
8,465.0,2787.922966589822,8.0
9,465.0,2682.4062225967386,9.0
10,465.0,2458.2779583923816,10.0
11,465.0,2291.405566721167,11.0
12,465.0,2159.5496172500198,12.0
13,465.0,2013.8468238948055,13.0
14,465.0,1995.3052649392812,14.0
15,465.0,1979.2547610051108,15.0
16,465.0,1979.2547610051108,16.0
0,466.0,41665.24652599578,0.0
1,466.0,22936.656821822315,1.0
2,466.0,9353.827668374779,2.0
3,466.0,5603.3614833430065,3.0
4,466.0,4681.359942767069,4.0
5,466.0,3896.5122593238807,5.0
6,466.0,2944.1687222247197,6.0
7,466.0,2296.6889388412383,7.0
8,466.0,2120.8344062442225,8.0
9,466.0,2051.209846549528,9.0
10,466.0,2017.2863496897166,10.0
11,466.0,1989.9315081429725,11.0
12,466.0,1977.7952247771111,12.0
13,466.0,1977.7952247771107,13.0
0,467.0,6196.200301615971,0.0
1,467.0,3932.9001477176303,1.0
2,467.0,2769.412830783505,2.0
3,467.0,2500.0420987552006,3.0
4,467.0,2479.2253515196417,4.0
5,467.0,2479.2253515196417,5.0
0,468.0,4538.00583181881,0.0
1,468.0,3329.346796644828,1.0
2,468.0,3026.2318775312315,2.0
3,468.0,2786.7765399362406,3.0
4,468.0,2665.2676752117454,4.0
5,468.0,2636.8177920026496,5.0
6,468.0,2636.817792002651,6.0
0,469.0,15652.355421410482,0.0
1,469.0,4694.097244719553,1.0
2,469.0,3669.741789623381,2.0
3,469.0,3072.205804603647,3.0
4,469.0,2799.962340409011,4.0
5,469.0,2565.3876046850787,5.0
6,469.0,2334.862790896173,6.0
7,469.0,2156.6600073467457,7.0
8,469.0,2088.6227405913946,8.0
9,469.0,2088.6227405913946,9.0
0,470.0,17234.31716671821,0.0
1,470.0,6931.266447229673,1.0
2,470.0,5570.25496866944,2.0
3,470.0,4700.15779334359,3.0
4,470.0,3617.8024232008393,4.0
5,470.0,3127.519944257254,5.0
6,470.0,2878.590877483946,6.0
7,470.0,2732.7404017378713,7.0
8,470.0,2586.1405940573977,8.0
9,470.0,2518.687348984353,9.0
10,470.0,2501.4170038637603,10.0
11,470.0,2402.012407865332,11.0
12,470.0,2389.1782970674317,12.0
13,470.0,2353.0497986653877,13.0
14,470.0,2341.9734157245653,14.0
15,470.0,2341.9734157245657,15.0
0,471.0,26133.94845896127,0.0
1,471.0,15807.192176759529,1.0
2,471.0,9456.199340185525,2.0
3,471.0,6018.595920026063,3.0
4,471.0,3513.0988977838733,4.0
5,471.0,2716.1121381353933,5.0
6,471.0,2346.7569332920943,6.0
7,471.0,2138.848743564834,7.0
8,471.0,2073.773296135277,8.0
9,471.0,2027.4980794783837,9.0
10,471.0,2007.309796126768,10.0
11,471.0,1945.0678975870105,11.0
12,471.0,1945.0678975870082,12.0
0,472.0,24499.235903797966,0.0
1,472.0,12944.229930582342,1.0
2,472.0,8392.700529320726,2.0
3,472.0,5374.861738448377,3.0
4,472.0,3763.403372539585,4.0
5,472.0,2826.235819390094,5.0
6,472.0,2373.238146851173,6.0
7,472.0,2168.2779624897657,7.0
8,472.0,2015.2275954252711,8.0
9,472.0,1945.067897587008,9.0
10,472.0,1945.0678975870082,10.0
0,473.0,9086.103265958267,0.0
1,473.0,4721.029141603655,1.0
2,473.0,3023.463474533514,2.0
3,473.0,1923.8174545085858,3.0
4,473.0,1821.7836156502694,4.0
5,473.0,1821.783615650269,5.0
0,474.0,3388.4269975086804,0.0
1,474.0,2394.357107798311,1.0
2,474.0,2263.976544531908,2.0
3,474.0,2184.499041000911,3.0
4,474.0,2175.1548724931877,4.0
5,474.0,2175.1548724931868,5.0
0,475.0,13854.475696604197,0.0
1,475.0,11333.633283565137,1.0
2,475.0,7791.4950535122025,2.0
3,475.0,6021.484740820759,3.0
4,475.0,4826.007068889869,4.0
5,475.0,3437.458357942718,5.0
6,475.0,2734.711720183838,6.0
7,475.0,2541.9497306301587,7.0
8,475.0,2509.5264978101463,8.0
9,475.0,2486.2658827984988,9.0
10,475.0,2458.736334678519,10.0
11,475.0,2384.854300845023,11.0
12,475.0,2258.2495592144073,12.0
13,475.0,2089.7944518180157,13.0
14,475.0,2002.2734423612167,14.0
15,475.0,2002.2734423612173,15.0
0,476.0,9671.025953967237,0.0
1,476.0,4428.172234817054,1.0
2,476.0,3641.864790339209,2.0
3,476.0,3056.4113326235088,3.0
4,476.0,2695.677409270814,4.0
5,476.0,2417.0019722995985,5.0
6,476.0,2417.001972299598,6.0
0,477.0,27889.83161638745,0.0
1,477.0,13014.542595848137,1.0
2,477.0,7447.617513407429,2.0
3,477.0,4955.97099290922,3.0
4,477.0,3983.320122189993,4.0
5,477.0,3793.6970722198203,5.0
6,477.0,3612.3213726978297,6.0
7,477.0,3523.950299838405,7.0
8,477.0,3358.8389116851426,8.0
9,477.0,3092.8104923949795,9.0
10,477.0,2911.8675829942217,10.0
11,477.0,2514.800639713908,11.0
12,477.0,2102.653805538746,12.0
13,477.0,2068.0822981539905,13.0
14,477.0,2068.082298153991,14.0
0,478.0,12151.341370443133,0.0
1,478.0,6461.34497581123,1.0
2,478.0,4990.626502076646,2.0
3,478.0,4065.2028437853673,3.0
4,478.0,3602.9656315941293,4.0
5,478.0,3244.3679448540784,5.0
6,478.0,2996.140968273903,6.0
7,478.0,2837.401031795255,7.0
8,478.0,2499.6201792620195,8.0
9,478.0,2205.977891895911,9.0
10,478.0,2174.0249873419375,10.0
11,478.0,2156.6691297361544,11.0
12,478.0,2156.6691297361544,12.0
0,479.0,23427.332170426514,0.0
1,479.0,8173.98712657542,1.0
2,479.0,5501.1254026371425,2.0
3,479.0,4817.99713146591,3.0
4,479.0,4489.49662944825,4.0
5,479.0,3978.0117440450313,5.0
6,479.0,3559.0886595102124,6.0
7,479.0,3119.5686100621956,7.0
8,479.0,2600.1024506338604,8.0
9,479.0,2475.1951114441013,9.0
10,479.0,2443.633185351048,10.0
11,479.0,2388.2589604881787,11.0
12,479.0,2388.258960488179,12.0
